molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type
CHEMBL151552,NC1=NC(OCc2cncc(Br)c2)c2[nH]cnc2N1,200.0,nM,IC50
CHEMBL441668,COc1cc(CC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,69000.0,nM,IC50
CHEMBL441668,COc1cc(CC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,21000.0,nM,IC50
CHEMBL176332,COc1cc(CCCC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,220.0,nM,IC50
CHEMBL176332,COc1cc(CCCC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,1300.0,nM,IC50
CHEMBL176332,COc1cc(CCCC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,140.0,nM,IC50
CHEMBL22503,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(F)cc1,12000.0,nM,IC50
CHEMBL22503,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(F)cc1,70000.0,nM,IC50
CHEMBL22503,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(F)cc1,37000.0,nM,IC50
CHEMBL22503,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(F)cc1,70000.0,nM,IC50
CHEMBL22503,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(F)cc1,32000.0,nM,IC50
CHEMBL22503,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(F)cc1,30000.0,nM,IC50
CHEMBL22289,CC(C)(C)c1ccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc1,100000.0,nM,IC50
CHEMBL358200,N[C@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21,62400.0,nM,IC50
CHEMBL293682,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4s3)CC2)cc1,270.0,nM,IC50
CHEMBL292254,N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1)N1CCCC1,84.0,nM,IC50
CHEMBL63307,COC(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,13.0,nM,IC50
CHEMBL305394,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCN(c3ccncc3)CC2)cc1,8.0,nM,IC50
CHEMBL33248,CCCC(NC(=O)[C@@H]1C[C@@H](OC(=O)N2CCc3ccccc3C2)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NCc1ccccc1,220.0,nM,IC50
CHEMBL157091,COc1ccc(C(=O)[C@@H](NC(=O)[C@H](CC2CCCC2)CN(O)C=O)C(C)(C)C)cc1,3.0,nM,IC50
CHEMBL353182,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H]3C[C@H](O)CN3)c21,5.0,nM,IC50
CHEMBL353182,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H]3C[C@H](O)CN3)c21,110.0,nM,IC50
CHEMBL353182,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H]3C[C@H](O)CN3)c21,90.0,nM,IC50
CHEMBL295542,C/C1=C/CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]2c2ccc(cc2C(=O)O)CC(O)CC1,7900.0,nM,IC50
CHEMBL285755,CCCN(CCC)C1CCc2ccc(O)cc2C1,18000.0,nM,IC50
CHEMBL285755,CCCN(CCC)C1CCc2ccc(O)cc2C1,1200.0,nM,IC50
CHEMBL281049,Nc1ccc2ccc(N)nc2c1,40.0,ug.mL-1,IC50
CHEMBL281049,Nc1ccc2ccc(N)nc2c1,10.0,ug.mL-1,IC50
CHEMBL25865,Cc1cc(Cl)nc2cc(N)ccc12,133.0,ug.mL-1,IC50
CHEMBL25865,Cc1cc(Cl)nc2cc(N)ccc12,53.0,ug.mL-1,IC50
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,85.0,ug.mL-1,IC50
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,27.0,ug.mL-1,IC50
CHEMBL55167,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NC(CCC(=O)O)C(=O)O)cc1,540.0,nM,IC50
CHEMBL287999,O=C(O)CNS(=O)(=O)c1ccc(NOC(=O)Cc2ccccc2)cc1,6030.0,nM,IC50
CHEMBL38109,Nc1ccccc1S(=O)(=O)NCC(=O)O,38000.0,nM,IC50
CHEMBL430989,CCOC(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1ccc(Cl)cc1,4300.0,nM,IC50
CHEMBL430989,CCOC(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1ccc(Cl)cc1,14000.0,nM,IC50
CHEMBL356040,CC1(C)CN=C(c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)N1,50.0,nM,IC50
CHEMBL153637,CCCc1nc(-c2cccc(N)n2)c(-c2ccccc2C)s1,2900.0,nM,IC50
CHEMBL310649,COc1ccc(S(=O)(=O)N2CCCN(C(=O)N[C@@H](C)c3ccccc3)CC2C(=O)NO)cc1,312.0,nM,IC50
CHEMBL310649,COc1ccc(S(=O)(=O)N2CCCN(C(=O)N[C@@H](C)c3ccccc3)CC2C(=O)NO)cc1,9.2,nM,IC50
CHEMBL310649,COc1ccc(S(=O)(=O)N2CCCN(C(=O)N[C@@H](C)c3ccccc3)CC2C(=O)NO)cc1,10.4,nM,IC50
CHEMBL419631,CCc1oncc1/C(S)=N/c1ccc(N(C)C)cc1,40400.0,nM,IC50
CHEMBL51775,O[C@H]1c2ccc(-c3cc(F)ccc3-c3nn[nH]n3)cc2OC[C@@H]1Cc1ccccc1,20.0,nM,IC50
CHEMBL51775,O[C@H]1c2ccc(-c3cc(F)ccc3-c3nn[nH]n3)cc2OC[C@@H]1Cc1ccccc1,110.0,nM,IC50
CHEMBL350808,Cc1ccc(S(=O)(=O)N[C@@H](CCCNC(=O)Cc2ccc(C(=N)N)cc2)C(=O)O)cc1,31000.0,nM,IC50
CHEMBL350808,Cc1ccc(S(=O)(=O)N[C@@H](CCCNC(=O)Cc2ccc(C(=N)N)cc2)C(=O)O)cc1,48000.0,nM,IC50
CHEMBL100068,COC(=O)CNC(=O)C(NC(=O)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,20200.0,nM,IC50
CHEMBL441225,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,0.5,nM,IC50
CHEMBL408810,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(C)C)C(C)C)C(=O)O,90000.0,nM,IC50
CHEMBL408810,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(C)C)C(C)C)C(=O)O,24000.0,nM,IC50
CHEMBL53768,CCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(=O)CC,1500.0,nM,IC50
CHEMBL497719,C=C1C[C@](OC)([C@H](O)C(=O)N[C@@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C,3.0,ug.mL-1,IC50
CHEMBL497719,C=C1C[C@](OC)([C@H](O)C(=O)N[C@@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C,12.5,ug.mL-1,IC50
CHEMBL497719,C=C1C[C@](OC)([C@H](O)C(=O)N[C@@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C,12.5,ug.mL-1,IC50
CHEMBL54758,CCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,130.0,nM,IC50
CHEMBL54758,CCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,44000.0,nM,IC50
CHEMBL413629,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,5500.0,nM,IC50
CHEMBL413629,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,1800.0,nM,IC50
CHEMBL413629,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,11700.0,nM,IC50
CHEMBL413629,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,13500.0,nM,IC50
CHEMBL83161,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(O)c(O)c1)C2=O,1500.0,nM,IC50
CHEMBL140827,C[C@H]1CN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CCN1[C@@H](C)c1ccc(C(F)(F)F)cc1,0.3,nM,IC50
CHEMBL304404,O=c1c(-c2ccc3ccccc3c2)cccn1C(CN1CCCC1)c1ccccc1,31.9,nM,IC50
CHEMBL304404,O=c1c(-c2ccc3ccccc3c2)cccn1C(CN1CCCC1)c1ccccc1,2680.0,nM,IC50
CHEMBL71917,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,0.2,nM,IC50
CHEMBL71917,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,60.0,nM,IC50
CHEMBL25637,CCCc1c(C(C)C)nc(C(C)C)c([C@@H](C)O)c1-c1ccc(F)cc1,110.0,nM,IC50
CHEMBL105600,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)NC1(C(N)=O)CCCCC1)Cc1ccc(Cl)cc1,1.0,nM,IC50
CHEMBL105600,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)NC1(C(N)=O)CCCCC1)Cc1ccc(Cl)cc1,66.0,nM,IC50
CHEMBL91008,CC1=C(SCCCCCCO)C(=O)c2ccccc2C1=O,9280.0,nM,IC50
CHEMBL307697,O=[N+]([O-])c1ccc(NN=C(c2ccc(O)cc2)c2ccc(O)cc2)c([N+](=O)[O-])c1,3.2,ug.mL-1,IC50
CHEMBL82863,C[C@@H]1CCC2[C@]34OO[C@](C)(CCC13)O[C@H]4OC(=O)[C@@]21CO1,0.096,ug.mL-1,IC50
CHEMBL82863,C[C@@H]1CCC2[C@]34OO[C@](C)(CCC13)O[C@H]4OC(=O)[C@@]21CO1,48000.0,nM,IC50
CHEMBL82863,C[C@@H]1CCC2[C@]34OO[C@](C)(CCC13)O[C@H]4OC(=O)[C@@]21CO1,0.124,ug.mL-1,IC50
CHEMBL82863,C[C@@H]1CCC2[C@]34OO[C@](C)(CCC13)O[C@H]4OC(=O)[C@@]21CO1,123000.0,nM,IC50
CHEMBL91025,N#Cc1cccc(OCCCc2c(O)c3ccccc3oc2=O)c1,670.0,nM,IC50
CHEMBL319439,CNC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCNC(=O)Nc1ccccc1C)C(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,5.9,nM,IC50
CHEMBL319439,CNC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCNC(=O)Nc1ccccc1C)C(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,4800.0,nM,IC50
CHEMBL322747,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)N[C@H](C)C(=O)O)C(=O)O)cc1,18.0,nM,IC50
CHEMBL322747,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)N[C@H](C)C(=O)O)C(=O)O)cc1,560.0,nM,IC50
CHEMBL322747,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)N[C@H](C)C(=O)O)C(=O)O)cc1,22000.0,nM,IC50
CHEMBL429865,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)OC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O,5000.0,nM,IC50
CHEMBL429865,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)OC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O,5000.0,nM,IC50
CHEMBL1744115,Cc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCN(CCN2CCN(C(C)C)C2=O)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,3.0,nM,IC50
CHEMBL1744115,Cc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCN(CCN2CCN(C(C)C)C2=O)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,450.0,nM,IC50
CHEMBL1744115,Cc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCN(CCN2CCN(C(C)C)C2=O)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,120.0,nM,IC50
CHEMBL1744107,Fc1ccc(C2CC(N3CCN(CCN4CCNC4=S)CC3)c3ccc(Cl)cc32)cc1.O=C(O)/C=C\C(=O)O,1.5,nM,IC50
CHEMBL1744107,Fc1ccc(C2CC(N3CCN(CCN4CCNC4=S)CC3)c3ccc(Cl)cc32)cc1.O=C(O)/C=C\C(=O)O,67.0,nM,IC50
CHEMBL1744107,Fc1ccc(C2CC(N3CCN(CCN4CCNC4=S)CC3)c3ccc(Cl)cc32)cc1.O=C(O)/C=C\C(=O)O,52.0,nM,IC50
CHEMBL1204306,Cl.Cl.OCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(F)ccc32)CC1,12.0,nM,IC50
CHEMBL1204306,Cl.Cl.OCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(F)ccc32)CC1,330.0,nM,IC50
CHEMBL1204306,Cl.Cl.OCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(F)ccc32)CC1,72.0,nM,IC50
CHEMBL95665,CCC1(C(C)C)CCOC1=O,240.0,nM,IC50
CHEMBL97749,CCC1(C(C)(C)C)CCOC1=O,310.0,nM,IC50
CHEMBL1744126,O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.O=c1[nH]c2ccccc2c(=O)n1CCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,3.8,nM,IC50
CHEMBL1744126,O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.O=c1[nH]c2ccccc2c(=O)n1CCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,93.0,nM,IC50
CHEMBL1744126,O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.O=c1[nH]c2ccccc2c(=O)n1CCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,78.0,nM,IC50
CHEMBL2370513,COc1ccc(C(O)C2NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)CNC2=O)cc1CC=C(C)C,430.0,nM,IC50
CHEMBL79650,CCSCC[C@@H](NC(=O)[C@H](CS)Cc1ccccc1)C(=O)O,31.0,nM,IC50
CHEMBL332243,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c2c(nn1-c1ccc(F)cc1)-c1ccccc1CC2.[Na+],9400.0,nM,IC50
CHEMBL422078,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1CCn1ccnc1,5623.41,nM,IC50
CHEMBL129928,COc1ccc(-c2nn(CCn3ccnc3)c(=O)c3ccccc23)cc1F,3890.45,nM,IC50
CHEMBL337484,O=C(O)c1ccccc1-c1nn(CCn2ccnc2)c(=O)c2ccccc12,48977.88,nM,IC50
CHEMBL432822,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)CC(C)(C)C)cc1,1.1,nM,IC50
CHEMBL432822,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)CC(C)(C)C)cc1,46.0,nM,IC50
CHEMBL112450,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)N[C@H](Cc2ccccc2)C(=O)O)C(=O)O)cc1,18.0,nM,IC50
CHEMBL112450,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)N[C@H](Cc2ccccc2)C(=O)O)C(=O)O)cc1,10000.0,nM,IC50
CHEMBL436402,COc1ccc(S(=O)(=O)n2c(N)nc3c2c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1,3000.0,nM,IC50
CHEMBL436402,COc1ccc(S(=O)(=O)n2c(N)nc3c2c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1,440.0,nM,IC50
CHEMBL436402,COc1ccc(S(=O)(=O)n2c(N)nc3c2c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1,300.0,nM,IC50
CHEMBL292512,CCN1CCC2(CC1)OCc1ccccc12,140.0,nM,IC50
CHEMBL292512,CCN1CCC2(CC1)OCc1ccccc12,270.0,nM,IC50
CHEMBL311009,N=C(N)c1ccc(CCCCC(=O)NCCC(=O)O)cc1,5880.0,nM,IC50
CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,5.8,nM,IC50
CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,4.0,nM,IC50
CHEMBL276460,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(CN)cc1c2C,17.0,nM,IC50
CHEMBL276460,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(CN)cc1c2C,42.0,nM,IC50
CHEMBL276460,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(CN)cc1c2C,123.0,nM,IC50
CHEMBL276460,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(CN)cc1c2C,232.0,nM,IC50
CHEMBL2370489,CC(C)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)[C@@H](C)NC=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CS(=O)(=O)O)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CCC(N)=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N(C)CC(=O)C[C@@H]1C)C(C)(C)C,0.2,ug.mL-1,IC50
CHEMBL58510,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,180.0,nM,IC50
CHEMBL58510,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,23.0,nM,IC50
CHEMBL114393,N=C(N)NC(=O)[C@H]1C[C@@H]1c1cccc2c1CCO2,120.0,nM,IC50
CHEMBL434031,O=C1/C(=C/c2ccc([N+](=O)[O-])o2)Oc2ccc([N+](=O)[O-])cc21,3981071.71,nM,IC50
CHEMBL434031,O=C1/C(=C/c2ccc([N+](=O)[O-])o2)Oc2ccc([N+](=O)[O-])cc21,11748975.55,nM,IC50
CHEMBL121970,CC(=O)Oc1ccc(Cl)cc1C(=O)/C=C/c1ccc([N+](=O)[O-])o1,10000000.0,nM,IC50
CHEMBL121970,CC(=O)Oc1ccc(Cl)cc1C(=O)/C=C/c1ccc([N+](=O)[O-])o1,50118723.36,nM,IC50
CHEMBL2112834,C[C@@H]1CCC2[C@H](CCCCCC[C@H]3C(=O)O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CCC3[C@@]46OO5)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C23OO4,1800.0,nM,IC50
CHEMBL2112834,C[C@@H]1CCC2[C@H](CCCCCC[C@H]3C(=O)O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CCC3[C@@]46OO5)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C23OO4,1600.0,nM,IC50
CHEMBL2112834,C[C@@H]1CCC2[C@H](CCCCCC[C@H]3C(=O)O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CCC3[C@@]46OO5)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C23OO4,10000.0,nM,IC50
CHEMBL407085,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.0069,ug.mL-1,IC50
CHEMBL407085,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.0052,ug.mL-1,IC50
CHEMBL407085,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.011,ug.mL-1,IC50
CHEMBL407085,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.026,ug.mL-1,IC50
CHEMBL407085,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.024,ug.mL-1,IC50
CHEMBL407085,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.045,ug.mL-1,IC50
CHEMBL407085,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.025,ug.mL-1,IC50
CHEMBL264500,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)OCc4ccc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)cc4)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.0092,ug.mL-1,IC50
CHEMBL264500,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)OCc4ccc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)C(C)C)cc4)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.Cl.Cl,0.0093,ug.mL-1,IC50
